"","quad","year","track_id","basalArea_genet","logsize_t0","logsize_t1","survives","size_t1"
"257","e1q5-1",51,"SPOASP_49_2",9.5573877085015,2.25731443747431,1.99090334723567,1,7.3221452152805
"258","e1q5-1",52,"SPOASP_49_2",7.3221452152805,1.99090334723567,2.43411597245426,1,11.405731274611
"259","e1q5-1",53,"SPOASP_49_2",11.405731274611,2.43411597245426,2.27558235528879,1,9.73358576751801
"260","e1q5-1",54,"SPOASP_49_2",9.73358576751801,2.27558235528879,4.0160291083754,1,55.4803613384648
"261","e1q5-1",55,"SPOASP_49_2",55.4803613384648,4.0160291083754,3.4716802994552,1,32.190787188536
"262","e1q5-1",56,"SPOASP_49_2",32.190787188536,3.4716802994552,NA,0,NA
"263","e1q5-1",51,"SPOASP_51_1",14.060393746098,2.64336189069153,2.45019609188222,1,11.5906193227557
"264","e1q5-1",52,"SPOASP_51_1",11.5906193227557,2.45019609188222,2.80920867766738,1,16.5967796186766
"265","e1q5-1",53,"SPOASP_51_1",16.5967796186766,2.80920867766738,NA,0,NA
"266","e1q5-1",52,"SPOASP_52_1",13.9403548836815,2.63478786294818,NA,0,NA
"267","e1q5-1",52,"SPOASP_52_2",2.88006058456604,1.05781133023425,NA,0,NA
"268","e1q5-1",52,"SPOASP_52_3",2.39354138713064,0.872774021169759,NA,0,NA
"269","e1q5-1",53,"SPOASP_53_1",15.0036126181005,2.70829101331132,NA,0,NA
"270","e1q5-1",54,"SPOASP_54_1",21.373046440778,3.0621306160626,2.76245147473615,1,15.838623379285
"271","e1q5-1",56,"SPOASP_54_1",15.838623379285,2.76245147473615,4.22633838702846,1,68.4660763634494
"272","e1q5-1",58,"SPOASP_54_1",68.4660763634494,4.22633838702846,NA,0,NA
"273","e1q5-1",54,"SPOASP_54_2",17.428176901302,2.85808825861119,NA,0,NA
"274","e1q5-1",55,"SPOASP_55_1",14.6087337649815,2.68161955294308,NA,0,NA
"275","e1q5-1",57,"SPOASP_57_1",42.9882770114625,3.76092745088348,NA,0,NA
"276","e1q5-1",60,"SPOASP_60_1",18.2658932701795,2.90503556516578,NA,0,NA
"277","e1q5-1",60,"SPOASP_60_2",34.0561611246863,3.52801095968351,NA,0,NA
"278","e1q5-1",61,"SPOASP_61_1",0.69750005,-0.360252693602031,NA,0,NA
"279","e1q5-1",62,"SPOASP_62_1",8.38263303767649,2.12616207011527,3.41515038192411,1,30.4215239308985
"280","e1q5-1",63,"SPOASP_62_1",30.4215239308985,3.41515038192411,NA,0,NA
"281","e1q5-1",62,"SPOASP_62_10",7.49060036610052,2.01364895000449,NA,0,NA
"282","e1q5-1",62,"SPOASP_62_11",3.70698665039447,1.31021932297368,NA,0,NA
"283","e1q5-1",62,"SPOASP_62_2",7.72008176207547,2.04382495492302,NA,0,NA
"284","e1q5-1",62,"SPOASP_62_3",11.115434061353,2.40833459850728,0.42249683383227,1,1.52576638876351
"285","e1q5-1",63,"SPOASP_62_3",1.52576638876351,0.42249683383227,NA,0,NA
"286","e1q5-1",62,"SPOASP_62_4",6.10255830315851,1.80870807721861,NA,0,NA
"287","e1q5-1",62,"SPOASP_62_5",11.8876117373355,2.47549682739289,NA,0,NA
"288","e1q5-1",62,"SPOASP_62_6",15.17601313343,2.71971609804022,NA,0,NA
"289","e1q5-1",62,"SPOASP_62_7",5.93899054797152,1.78153917751394,NA,0,NA
"290","e1q5-1",62,"SPOASP_62_8",26.238306424369,3.26722042023875,1.67822716165983,1,5.35605213465203
"291","e1q5-1",63,"SPOASP_62_8",5.35605213465203,1.67822716165983,NA,0,NA
"292","e1q5-1",62,"SPOASP_62_9",23.2202791496666,3.14502599814695,NA,0,NA
"293","e1q5-1",63,"SPOASP_63_1",5.4344126489655,1.69275144646576,3.04251757361813,1,20.957940030139
"294","e1q5-1",64,"SPOASP_63_1",20.957940030139,3.04251757361813,1.81914439292398,1,6.16658002257351
"295","e1q5-1",66,"SPOASP_63_1",6.16658002257351,1.81914439292398,NA,0,NA
"296","e1q5-1",64,"SPOASP_64_1",11.6347226303645,2.45399395722338,NA,0,NA
"297","e1q5-1",64,"SPOASP_64_2",20.8946109090966,3.03949127448202,NA,0,NA
"298","e1q5-1",66,"SPOASP_66_1",0.720835408082995,-0.327344450582928,NA,0,NA
"299","e1q5-1",66,"SPOASP_66_2",0.720841759177998,-0.327335639879468,NA,0,NA
"300","e1q5-1",70,"SPOASP_70_1",12.6219620556356,2.53543831694897,NA,0,NA
"301","e1q5-1",70,"SPOASP_70_2",8.05255194987749,2.0859890535998,NA,0,NA
"302","e1q5-1",70,"SPOASP_70_3",5.71952259114455,1.74388533882185,NA,0,NA
"303","e1q5-1",70,"SPOASP_70_4",7.20777221068048,1.97515991751484,NA,0,NA
"304","e2q2-3",35,"SPOASP_35_1",21.3912522653905,3.06298206581219,1.39089238701639,1,4.01843445215202
"305","e2q2-3",37,"SPOASP_35_1",4.01843445215202,1.39089238701639,NA,0,NA
"306","e2q2-3",35,"SPOASP_35_2",30.6285745236127,3.42193338119212,3.58778282994216,1,36.15382781299
"307","e2q2-3",37,"SPOASP_35_2",36.15382781299,3.58778282994216,4.42224122810951,1,83.2827319455055
"308","e2q2-3",38,"SPOASP_35_2",83.2827319455055,4.42224122810951,4.12293199397133,1,61.7399984501601
"309","e2q2-3",39,"SPOASP_35_2",61.7399984501601,4.12293199397133,3.23390492085493,1,25.3785650190416
"310","e2q2-3",41,"SPOASP_35_2",25.3785650190416,3.23390492085493,3.03006311742831,1,20.6985389867115
"311","e2q2-3",42,"SPOASP_35_2",20.6985389867115,3.03006311742831,4.35106905622818,1,77.5613360487227
"312","e2q2-3",43,"SPOASP_35_2",77.5613360487227,4.35106905622818,4.41379379106767,1,82.5821694554476
"313","e2q2-3",44,"SPOASP_35_2",82.5821694554476,4.41379379106767,4.28330814396345,1,72.4798175121675
"314","e2q2-3",45,"SPOASP_35_2",72.4798175121675,4.28330814396345,4.29519924735138,1,73.3468271502458
"315","e2q2-3",46,"SPOASP_35_2",73.3468271502458,4.29519924735138,3.87484013749582,1,48.1749962999378
"316","e2q2-3",48,"SPOASP_35_2",48.1749962999378,3.87484013749582,3.59790910691958,1,36.521791393496
"317","e2q2-3",49,"SPOASP_35_2",36.521791393496,3.59790910691958,3.74258377425571,1,42.2069025100685
"318","e2q2-3",50,"SPOASP_35_2",42.2069025100685,3.74258377425571,4.07844806156755,1,59.0537509115984
"319","e2q2-3",51,"SPOASP_35_2",59.0537509115984,4.07844806156755,5.00380206583996,1,148.978509774194
"320","e2q2-3",52,"SPOASP_35_2",148.978509774194,5.00380206583996,4.24928175138653,1,70.0550773101724
"321","e2q2-3",53,"SPOASP_35_2",70.0550773101724,4.24928175138653,3.44675521042286,1,31.3983458133454
"322","e2q2-3",54,"SPOASP_35_2",31.3983458133454,3.44675521042286,3.39471673771048,1,29.8062093039476
"323","e2q2-3",55,"SPOASP_35_2",29.8062093039476,3.39471673771048,3.01334112340526,1,20.3552959933734
"324","e2q2-3",56,"SPOASP_35_2",20.3552959933734,3.01334112340526,3.18033436586009,1,24.0547953098681
"325","e2q2-3",57,"SPOASP_35_2",24.0547953098681,3.18033436586009,NA,0,NA
"326","e2q2-3",36,"SPOASP_36_1",13.428713862911,2.59739523997096,3.87638880562517,1,48.249661181978
"327","e2q2-3",37,"SPOASP_36_1",48.249661181978,3.87638880562517,3.9954723543599,1,54.351507732995
"328","e2q2-3",38,"SPOASP_36_1",54.351507732995,3.9954723543599,3.88778150827084,1,48.8024984000457
"329","e2q2-3",39,"SPOASP_36_1",48.8024984000457,3.88778150827084,NA,0,NA
"330","e2q2-3",37,"SPOASP_37_1",21.769196340152,3.08049595863266,3.08933697014801,1,21.9625113465945
"331","e2q2-3",38,"SPOASP_37_1",21.9625113465945,3.08933697014801,3.83783814062645,1,46.4250015500231
"332","e2q2-3",39,"SPOASP_37_1",46.4250015500231,3.83783814062645,2.49781174817671,1,12.1558647424255
"333","e2q2-3",40,"SPOASP_37_1",12.1558647424255,2.49781174817671,NA,0,NA
"334","e2q2-3",37,"SPOASP_37_2",15.6813574556045,2.75247258359884,3.28591727081701,1,26.7334949264665
"335","e2q2-3",38,"SPOASP_37_2",26.7334949264665,3.28591727081701,3.76711285443891,1,43.2550008999883
"336","e2q2-3",39,"SPOASP_37_2",43.2550008999883,3.76711285443891,NA,0,NA
"337","e2q2-3",43,"SPOASP_43_1",11.711668474678,2.46058565035299,2.97038145255144,1,19.49935625677
"338","e2q2-3",45,"SPOASP_43_1",19.49935625677,2.97038145255144,4.09330879775931,1,59.9378863053646
"339","e2q2-3",46,"SPOASP_43_1",59.9378863053646,4.09330879775931,4.28689145124422,1,72.7400008499941
"340","e2q2-3",48,"SPOASP_43_1",72.7400008499941,4.28689145124422,4.14010839054946,1,62.8096290504595
"341","e2q2-3",49,"SPOASP_43_1",62.8096290504595,4.14010839054946,4.04996186722462,1,57.39526836284
"342","e2q2-3",50,"SPOASP_43_1",57.39526836284,4.04996186722462,3.80666291558867,1,45.00001916183
"343","e2q2-3",51,"SPOASP_43_1",45.00001916183,3.80666291558867,4.74078076195291,1,114.52358243895
"344","e2q2-3",53,"SPOASP_43_1",114.52358243895,4.74078076195291,4.37783968730324,1,79.665744453845
"345","e2q2-3",54,"SPOASP_43_1",79.665744453845,4.37783968730324,4.28026507888662,1,72.2595919610085
"346","e2q2-3",55,"SPOASP_43_1",72.2595919610085,4.28026507888662,4.88131737109648,1,131.804184588328
"347","e2q2-3",56,"SPOASP_43_1",131.804184588328,4.88131737109648,4.12165103956576,1,61.6609629583835
"348","e2q2-3",57,"SPOASP_43_1",61.6609629583835,4.12165103956576,NA,0,NA
"349","e2q2-3",44,"SPOASP_44_1",3.2530606366305,1.1795962875359,NA,0,NA
"350","e2q2-3",44,"SPOASP_44_2",15.0359157474855,2.71044172230006,3.60479802788476,1,36.7742557329155
"351","e2q2-3",45,"SPOASP_44_2",36.7742557329155,3.60479802788476,3.77846107726964,1,43.7486640907845
"352","e2q2-3",46,"SPOASP_44_2",43.7486640907845,3.77846107726964,4.73461828436494,1,113.820003550042
"353","e2q2-3",48,"SPOASP_44_2",113.820003550042,4.73461828436494,4.95608768133278,1,142.03701339295
"354","e2q2-3",49,"SPOASP_44_2",142.03701339295,4.95608768133278,4.72274216388289,1,112.476258507323
"355","e2q2-3",50,"SPOASP_44_2",112.476258507323,4.72274216388289,4.95783694581806,1,142.285691134233
"356","e2q2-3",51,"SPOASP_44_2",142.285691134233,4.95783694581806,4.88940638132732,1,132.87467374779
"357","e2q2-3",52,"SPOASP_44_2",132.87467374779,4.88940638132732,5.16914453259198,1,175.764412425052
"358","e2q2-3",53,"SPOASP_44_2",175.764412425052,5.16914453259198,5.29852593945527,1,200.041718932015
"359","e2q2-3",54,"SPOASP_44_2",200.041718932015,5.29852593945527,5.29493861854233,1,199.325390708033
"360","e2q2-3",55,"SPOASP_44_2",199.325390708033,5.29493861854233,5.40302521938322,1,222.077233358979
"361","e2q2-3",56,"SPOASP_44_2",222.077233358979,5.40302521938322,4.82641961043992,1,124.76345823298
"362","e2q2-3",57,"SPOASP_44_2",124.76345823298,4.82641961043992,4.31244640299656,1,74.6228233162986
"363","e2q2-3",58,"SPOASP_44_2",74.6228233162986,4.31244640299656,3.57737827638599,1,35.779613517455
"364","e2q2-3",60,"SPOASP_44_2",35.779613517455,3.57737827638599,3.89210479013457,1,49.013942092286
"365","e2q2-3",61,"SPOASP_44_2",49.013942092286,3.89210479013457,4.96168952965475,1,142.834915976146
"366","e2q2-3",62,"SPOASP_44_2",142.834915976146,4.96168952965475,4.01454672953181,1,55.39817935205
"367","e2q2-3",64,"SPOASP_44_2",55.39817935205,4.01454672953181,NA,0,NA
"368","e2q2-3",45,"SPOASP_45_1",6.55126262636448,1.87965779845381,NA,0,NA
"369","e2q2-3",49,"SPOASP_49_1",5.68966617668702,1.73865157799662,NA,0,NA
"370","e2q2-3",49,"SPOASP_49_2",3.99949323054141,1.38616766072909,NA,0,NA
"371","e2q2-3",49,"SPOASP_49_3",2.72811674836256,1.00361153538607,NA,0,NA
"372","e2q2-3",53,"SPOASP_53_1",12.166341766534,2.49867326744328,2.07653131237185,1,7.97675201043451
"373","e2q2-3",54,"SPOASP_53_1",7.97675201043451,2.07653131237185,1.7847858761171,1,5.95830399579449
"374","e2q2-3",55,"SPOASP_53_1",5.95830399579449,1.7847858761171,2.25461627307818,1,9.53163506332499
"375","e2q2-3",56,"SPOASP_53_1",9.53163506332499,2.25461627307818,3.03734028289863,1,20.849715079479
"376","e2q2-3",57,"SPOASP_53_1",20.849715079479,3.03734028289863,NA,0,NA
"377","e2q2-3",53,"SPOASP_53_2",35.78980033436,3.57766294595153,2.18294800639887,1,8.8724237044615
"378","e2q2-3",55,"SPOASP_53_2",8.8724237044615,2.18294800639887,1.60818870637221,1,4.993757869356
"379","e2q2-3",57,"SPOASP_53_2",4.993757869356,1.60818870637221,NA,0,NA
"380","e2q2-3",53,"SPOASP_53_3",20.1375992634435,3.0025886777743,NA,0,NA
"381","e2q2-3",57,"SPOASP_57_1",36.4554563978655,3.59609114266612,NA,0,NA
"382","e2q2-3",60,"SPOASP_60_1",20.6608471852765,3.02824046891449,4.39001018548927,1,80.6412403467819
"383","e2q2-3",61,"SPOASP_60_1",80.6412403467819,4.39001018548927,3.43846164932116,1,31.1390185734485
"384","e2q2-3",62,"SPOASP_60_1",31.1390185734485,3.43846164932116,3.18412273518394,1,24.146096590803
"385","e2q2-3",63,"SPOASP_60_1",24.146096590803,3.18412273518394,4.00003321906648,1,54.599963762845
"386","e2q2-3",64,"SPOASP_60_1",54.599963762845,4.00003321906648,3.8127101177591,1,45.2729678314886
"387","e2q2-3",65,"SPOASP_60_1",45.2729678314886,3.8127101177591,4.02459435964329,1,55.9576055142135
"388","e2q2-3",66,"SPOASP_60_1",55.9576055142135,4.02459435964329,2.40036861960067,1,11.027240488526
"389","e2q2-3",67,"SPOASP_60_1",11.027240488526,2.40036861960067,NA,0,NA
"390","e2q2-3",60,"SPOASP_60_2",38.4474569592949,3.64929255486438,NA,0,NA
"391","e2q2-3",61,"SPOASP_61_1",12.543153184773,2.52917495373787,NA,0,NA
"392","e2q2-3",62,"SPOASP_62_1",6.47171223425001,1.8674407155801,3.84182379986666,1,46.610405018516
"393","e2q2-3",64,"SPOASP_62_1",46.610405018516,3.84182379986666,3.37826096234584,1,29.319738622964
"394","e2q2-3",65,"SPOASP_62_1",29.319738622964,3.37826096234584,NA,0,NA
"395","e2q2-3",62,"SPOASP_62_2",32.4683844119875,3.48026682854756,NA,0,NA
"396","e2q2-3",62,"SPOASP_62_3",24.1003838162475,3.18222776635517,NA,0,NA
"397","e2q2-3",62,"SPOASP_62_4",0.733964077307594,-0.309295192563099,NA,0,NA
"398","e2q2-3",64,"SPOASP_64_1",10.892143496931,2.38804174925016,NA,0,NA
"399","e2q2-3",64,"SPOASP_64_2",3.74291525345001,1.31986478732213,NA,0,NA
"400","e2q2-3",68,"SPOASP_68_1",11.747496100013,2.46364012001036,NA,0,NA
"401","e2q2-3",68,"SPOASP_68_2",4.55249840000108,1.51567618116456,NA,0,NA
"402","e2q2-3",68,"SPOASP_68_3",28.6074999759982,3.35366892037073,1.33168004233525,1,3.78740103959819
"403","e2q2-3",70,"SPOASP_68_3",3.78740103959819,1.33168004233525,NA,0,NA
"404","e2q2-4",35,"SPOASP_35_1",8.23704644383596,2.10864183838391,3.11921232716801,1,22.628548728573
"405","e2q2-4",37,"SPOASP_35_1",22.628548728573,3.11921232716801,2.95615670745261,1,19.2239463462455
"406","e2q2-4",38,"SPOASP_35_1",19.2239463462455,2.95615670745261,NA,0,NA
"407","e2q2-4",35,"SPOASP_35_2",11.5006228883227,2.44240119810435,1.73339261244897,1,5.65982295929268
"408","e2q2-4",36,"SPOASP_35_2",5.65982295929268,1.73339261244897,4.01698182680302,1,55.5332436880775
"409","e2q2-4",37,"SPOASP_35_2",55.5332436880775,4.01698182680302,4.12396268807595,1,61.8036663079886
"410","e2q2-4",38,"SPOASP_35_2",61.8036663079886,4.12396268807595,3.27459677769389,1,26.4325651315932
"411","e2q2-4",39,"SPOASP_35_2",26.4325651315932,3.27459677769389,3.3357002587636,1,28.0980522436191
"412","e2q2-4",40,"SPOASP_35_2",28.0980522436191,3.3357002587636,3.72370349906273,1,41.417500092451
"413","e2q2-4",41,"SPOASP_35_2",41.417500092451,3.72370349906273,4.33823154938986,1,76.5720057211267
"414","e2q2-4",43,"SPOASP_35_2",76.5720057211267,4.33823154938986,2.0141728040772,1,7.49452537558574
"415","e2q2-4",44,"SPOASP_35_2",7.49452537558574,2.0141728040772,2.27277126690264,1,9.70626222005786
"416","e2q2-4",45,"SPOASP_35_2",9.70626222005786,2.27277126690264,NA,0,NA
"417","e2qo-1",35,"SPOASP_35_1",43.8522549841825,3.78082614244882,4.43784343331841,1,84.5923158523405
"418","e2qo-1",37,"SPOASP_35_1",84.5923158523405,4.43784343331841,5.07455729713835,1,159.901387506041
"419","e2qo-1",38,"SPOASP_35_1",159.901387506041,5.07455729713835,4.99539688873733,1,147.731566744614
"420","e2qo-1",39,"SPOASP_35_1",147.731566744614,4.99539688873733,4.10576362040956,1,60.689070270417
"421","e2qo-1",40,"SPOASP_35_1",60.689070270417,4.10576362040956,3.96759957736492,1,52.857498099669
"422","e2qo-1",41,"SPOASP_35_1",52.857498099669,3.96759957736492,4.11888089087474,1,61.4903892888489
"423","e2qo-1",42,"SPOASP_35_1",61.4903892888489,4.11888089087474,3.26938100757521,1,26.2950578631026
"424","e2qo-1",43,"SPOASP_35_1",26.2950578631026,3.26938100757521,NA,0,NA
"425","e2qo-1",35,"SPOASP_35_2",29.0967915567009,3.37062791231536,3.59982718367681,1,36.5919102178466
"426","e2qo-1",36,"SPOASP_35_2",36.5919102178466,3.59982718367681,4.24543920021767,1,69.78640361776
"427","e2qo-1",37,"SPOASP_35_2",69.78640361776,4.24543920021767,4.6115078118686,1,100.635775112437
"428","e2qo-1",38,"SPOASP_35_2",100.635775112437,4.6115078118686,4.58084358827316,1,97.5966909138591
"429","e2qo-1",39,"SPOASP_35_2",97.5966909138591,4.58084358827316,4.42955279860118,1,83.8938910546543
"430","e2qo-1",40,"SPOASP_35_2",83.8938910546543,4.42955279860118,4.17088120976634,1,64.7725051299814
"431","e2qo-1",41,"SPOASP_35_2",64.7725051299814,4.17088120976634,4.81764858768355,1,123.673940180258
"432","e2qo-1",42,"SPOASP_35_2",123.673940180258,4.81764858768355,3.9780226659296,1,53.411317725232
"433","e2qo-1",43,"SPOASP_35_2",53.411317725232,3.9780226659296,3.96944427992795,1,52.9550944523338
"435","e2qo-1",35,"SPOASP_35_3",5.28806115875101,1.66545166805569,1.79714192275274,1,6.03238178970999
"436","e2qo-1",36,"SPOASP_35_3",6.03238178970999,1.79714192275274,1.92477354341431,1,6.85359644809949
"437","e2qo-1",37,"SPOASP_35_3",6.85359644809949,1.92477354341431,NA,0,NA
"438","e2qo-1",39,"SPOASP_39_1",11.1664336871386,2.41291228610692,NA,0,NA
"439","e2qo-1",39,"SPOASP_39_2",4.62623507160329,1.5317433778237,NA,0,NA
"440","e2qo-1",40,"SPOASP_40_1",16.593804293765,2.8090293903775,3.30303314390585,1,27.195000299986
"441","e2qo-1",41,"SPOASP_40_1",27.195000299986,3.30303314390585,3.88309932449307,1,48.5745302445975
"442","e2qo-1",42,"SPOASP_40_1",48.5745302445975,3.88309932449307,4.16586565811442,1,64.4484486252704
"443","e2qo-1",43,"SPOASP_40_1",64.4484486252704,4.16586565811442,4.63807745023112,1,103.345469659377
"445","e2qo-1",40,"SPOASP_40_2",8.10188563634651,2.09209682919661,2.63650790712864,1,13.9643535434335
"446","e2qo-1",42,"SPOASP_40_2",13.9643535434335,2.63650790712864,NA,0,NA
"447","e2qo-1",40,"SPOASP_40_3",12.8741842350634,2.55522408415902,0.627273715447712,1,1.87249865000003
"448","e2qo-1",41,"SPOASP_40_3",1.87249865000003,0.627273715447712,4.36591756030144,1,78.7215986271538
"449","e2qo-1",42,"SPOASP_40_3",78.7215986271538,4.36591756030144,3.89651767058133,1,49.2307126985754
"450","e2qo-1",43,"SPOASP_40_3",49.2307126985754,3.89651767058133,NA,0,NA
"451","e2qo-1",42,"SPOASP_42_1",1.8587149610555,0.619885367803789,NA,0,NA
"452","e2qo-1",43,"SPOASP_43_1",14.8131094349968,2.69551256133991,NA,0,NA
